id,Carma,Fias,Geo,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
1213,Crestuma Lever,,Crestuma Lever,,Portugal,Hydro,Run-of-river,108.0,41.068605,-8.4932445,
1214,Vilar Tabuaco,,Vilar Tabuaco,,Portugal,Hydro,Reservoir,64.0,41.0516235,-7.551617,
1215,Touvedo,,Touvedo,,Portugal,Hydro,Reservoir,22.0,41.80746,-8.356127,
1216,Lindoso,,Lindoso Brazil,,Portugal,Hydro,Reservoir,42.0,41.857436,-8.2713625,
1217,Alto Lindoso,,Alto Lindoso,,Portugal,Hydro,Reservoir,630.0,41.7655952529,-8.20713264466,
1218,Fratel,,Fratel,,Portugal,Hydro,Run-of-river,132.0,39.5262017006,-7.80910666961,
1219,Bemposta,,Bemposta,,Portugal,Hydro,Run-of-river,401.0,41.3057725,-6.486389,
1220,Miranda Douro,,Miranda,,Portugal,Hydro,Run-of-river,390.0,41.326756,-7.026317,
1221,Koronowo,,Koronowo,,Poland,Hydro,Reservoir,26.0,53.2944991339,17.9448415542,
1222,Zur,,Zur,,Poland,Hydro,Reservoir,8.0,53.560754,18.358823,
1223,Talarn,,Talarn,,Spain,Hydro,Reservoir,300.0,42.1827220783,0.906907529182,
1224,Wloclawek,,Wloclawek,,Poland,Hydro,Reservoir,160.2,52.6522835004,19.1008512146,
1225,Bielkowo,,Bielkowo,,Poland,Hydro,Reservoir,7.2,54.2649054849,18.5105522919,
1226,Pilchowice,,Pilchowice,,Poland,Hydro,Reservoir,7.5,50.9715101543,15.6416757202,
1227,Kastraki,,Kastraki,,Greece,Hydro,Reservoir,320.0,38.68144445,21.3859889,
1228,Platanovrisi,,Platanovrisi,,Greece,Hydro,Reservoir,122.0,41.25108335,24.42271665,
1229,Kilforsen,,Kilforsen,,Sweden,Hydro,Run-of-river,288.0,63.48781665,16.83144,
1230,Tresna,,Tresna,,Poland,Hydro,Reservoir,21.0,49.7423251681,19.2077748871,
1231,Edling,,Edling,,Austria,Hydro,Run-of-river,87.0,46.58151665,14.4256,
1232,Kaprun Haupstufe (Limberg),,Kaprun Haupstufe,,Austria,Hydro,Reservoir,240.0,47.2662732808,12.7497238205,
1233,Krsko,,Krsko,,Slovenia,Hydro,Run-of-river,39.1,45.9670728218,15.4867333969,
1234,Kremasta,,Kremasta,,Greece,Hydro,Reservoir,437.2,38.75384445,21.4515889,
1235,Fuhren,,Fuhren,,Switzerland,Hydro,Reservoir,10.0,46.60525165,7.95018335,
1236,Handeck,,Handeck,,Switzerland,Hydro,Pumped Storage,291.0,46.6142583334,8.30688716666,
1237,Plavinas,,Plavinas Latvia,,Latvia,Hydro,Reservoir,883.5,56.5938838049,25.2473683808,
1238,Kegums,,Kegums Latvia,,Latvia,Hydro,Run-of-river,264.0,56.7427994343,24.7178440613,
1239,Kaunas,,Kaunas Lithuania,,Lithuania,Hydro,Reservoir,100.8,54.88707,23.95,
1240,Kiskore,,Kiskore Hungary,,Hungary,Hydro,Reservoir,28.0,47.496585,20.50785,
1241,Walgauwerk,,Walgau,,Austria,Hydro,Run-of-river,94.0,47.1954454309,9.67569890614,
1242,Vermunt,,Vermunt,,Austria,Hydro,Run-of-river,157.0,46.96773335,10.0529,
1243,Obervermunt,,Obervermunt,,Austria,Hydro,Reservoir,29.0,46.94688335,10.0518,
1244,Latschau,,Latschau,,Austria,Hydro,Run-of-river,9.0,47.0742468948,9.87548262711,
1245,Stratos,,Stratos,,Greece,Hydro,Reservoir,156.7,38.64869445,21.3655389,
1246,Pournari,,Poyrnari,,Greece,Hydro,Reservoir,300.0,39.1725278,21.0053889,
1247,Agras,,Agras,,Greece,Hydro,Run-of-river,50.0,40.8059,22.0110278,
1248,Plastira,,Plastira,,Greece,Hydro,Reservoir,129.9,39.3008278,21.83393335,
1249,Thisavros,,Thesavros Thesaurus,,Greece,Hydro,Reservoir,384.0,41.36897665,24.35849,
1250,Vrhovo,,Vrhovo,,Slovenia,Hydro,Run-of-river,34.2,46.056178,15.2038945,
1251,Medvode,,Medvode Poqwer,,Slovenia,Hydro,Reservoir,25.0,46.1396165,14.4237665,
1252,Mavcice,,Mavcice,,Slovenia,Hydro,Reservoir,38.0,46.1836665,14.4124835,
1253,Mariselu,,Mariselu,,Romania,Hydro,Reservoir,221.0,46.71728335,23.3295,
1254,Bradisor,,Bradisor,,Romania,Hydro,Reservoir,115.0,45.3549,24.1053,
1255,Beaumont Sur Durance,,Beaumont,,France,Hydro,Run-of-river,44.0,43.735,5.753,
1256,Brzeg Dolny (Waly Slaskie),,Brzeg Dolny Waly Slaskie,,Poland,Hydro,Run-of-river,9.8,51.2605,16.7656,
1257,Ruieni,,Ruieni,,Romania,Hydro,Reservoir,140.0,45.426,22.4757,
1258,Remeti,,Dragan Remeti,,Romania,Hydro,Reservoir,146.0,46.7889,22.7156,
1259,Gilceag,,Galceag Oasa,,Romania,Hydro,Reservoir,150.0,45.5879,23.6279,
1260,Carrapatelo,,Carrapatelo,,Portugal,Hydro,Run-of-river,201.0,41.0849,-8.1306,
1261,Valeira,,Valeira,,Portugal,Hydro,Run-of-river,216.0,41.1605,-7.3742,
1262,Saint Cassien,,Saint Cassien,,France,Hydro,Reservoir,21.7,43.602,6.841,
1263,Bosdornau,,Boesdornau,,Austria,Hydro,Run-of-river,25.3,47.1516,11.8326,
1264,Val Beneyte,,Val Beynette,,France,Hydro,Reservoir,30.0,45.416,2.372,
1265,Auzerette,,Auzerette,,France,Hydro,Reservoir,29.0,45.365,2.646,
1266,Caldeirao,,Caldeirao,,Portugal,Hydro,Reservoir,40.0,40.5316,-7.3297,
1267,Jaruga,,Jaruga,,Croatia,Hydro,Run-of-river,7.2,43.805,15.9626,
1268,Vidraru,,Vidraru,,Romania,Hydro,Reservoir,220.0,45.3667,24.6307,
1269,Eget,,Egets,,France,Hydro,Reservoir,37.3,42.955,0.565,
1270,Belmeken,,Belmeken,,Bulgaria,Hydro,Pumped Storage,375.0,42.1995,23.858,
1271,Devin,,Devin,,Bulgaria,Hydro,Run-of-river,80.0,41.7201,24.425,
1272,Orfeus,,Orfeus Bulgeria,,Bulgaria,Hydro,Reservoir,160.0,41.9404,24.4471,
1273,Aleko,,Aleko,,Bulgaria,Hydro,Run-of-river,66.0,42.1194,24.289,
1274,Malta Unterstufe,,Malta Unterstufe Moellbruecke,,Austria,Hydro,Run-of-river,41.0,46.833219,13.360147,
1275,L'Hospitalet,,Hospitalet L',,France,Hydro,Reservoir,93.3,42.588,1.797,
1276,Saut Mortier,,Saut Mortier,,France,Hydro,Run-of-river,44.0,46.372,5.642,
1277,Largue,,Largue,,France,Hydro,Run-of-river,12.0,43.854,5.859,
1278,Bancairon,,Bancairon,,France,Hydro,Reservoir,50.0,44.003,7.137,
1279,Tismana,,Tismana Motru,,Romania,Hydro,Reservoir,106.0,45.0444,22.9472,
1280,Stejaru,,Bicaz Stejaru,,Romania,Hydro,Reservoir,210.0,46.9386,26.1029,
1281,Reisach,Reisach,,,Germany,Hydro,Pumped Storage,100.26,49.52333335,12.27833335,energy_storage_exchange
1282,Hjalta,Hjälta,,,Sweden,Hydro,Run-of-river,180.0,62.98336215,17.86660235,
1283,Gammelange,Gammelänge,,,Sweden,Hydro,Reservoir,78.0,61.8438382882,16.2238976373,
1285,Ramsele,Ramsele,,,Sweden,Hydro,Run-of-river,300.0,63.5459905,16.46914665,
1286,Stensjo,Stora stensjö,,,Sweden,Hydro,Reservoir,95.0,60.007769,14.26623765,
1288,Solleftea,Solleftea,,,Sweden,Hydro,Reservoir,62.0,63.16728885,17.27185885,
1290,Flasjo,Flasjö,,,Sweden,Hydro,Reservoir,20.0,60.0833333,13.9833333,
1291,Sil,Sils,,,Sweden,Hydro,Reservoir,12.0,63.75,16.4166667,
1293,Bardufoss,Bardufoss,,,Norway,Hydro,Run-of-river,30.0,69.0416440683,18.5906418847,
1295,Mittan,Mittan,,,Sweden,Hydro,Run-of-river,98.2,62.452977,13.19051765,
1296,Campo Moro,Campo moro,,,Italy,Hydro,Pumped Storage,36.5,46.2696485,9.8696235,energy_storage_exchange
1297,Blyberg,Blybergs kraftverk,,,Sweden,Hydro,Reservoir,15.1,61.148456,14.16474015,
1298,Skymnas,Skymnäs,,,Sweden,Hydro,Reservoir,16.0,62.9166667,15.0166667,
1299,Holjes,Höljes,,,Sweden,Hydro,Reservoir,130.0,60.9254165,12.573611,
1302,Halvfari,Halvfari,,,Sweden,Hydro,Reservoir,24.0,61.29161335,14.29890185,
1303,Kvarnsveden ,Kvarnsveden,,,Sweden,Hydro,Reservoir,52.5,60.4858035024,15.437142849,
1304,Mockfjard,Mockfjärd,,,Sweden,Hydro,Reservoir,46.0,60.500753,14.96547685,
1305,Jarpstrommen,Järpströmmens,,,Sweden,Hydro,Reservoir,120.0,63.347249,13.47181915,
1306,Hermansboda,Hermansboda,,,Sweden,Hydro,Reservoir,12.0,62.5459,15.83836665,
1307,Bullerforsen,Bullerforsen,,,Sweden,Hydro,Reservoir,19.2,60.4973462512,15.4370434245,
1308,Gullspang,Skagern – gullspang,,,Sweden,Hydro,Reservoir,40.0,58.9862360062,14.1015756542,
1309,Skedvi,Skedvi,,,Sweden,Hydro,Reservoir,38.0,60.3990855,15.8043345,
1312,Tafjord ,Tafjord,,,Norway,Hydro,Run-of-river,82.0,62.24059,7.42848665,
1313,Svartafors,Svartafors,,,Sweden,Hydro,Reservoir,5.32,58.4500055,15.48759915,
1314,Ojeforsen,Öjeforsen,,,Sweden,Hydro,Reservoir,28.3,62.25169385,15.66732135,
1315,Tanzmuhle Rabenleite,Tanzmühle,,,Germany,Hydro,Pumped Storage,35.0,49.54166665,12.30666665,energy_storage_exchange
1317,Norrange,Norränge kraftverk,,,Sweden,Hydro,Run-of-river,80.0,61.48640765,16.3909885,
1318,Hafslund,Hafslund,,,Norway,Hydro,Reservoir,31.0,59.279455,11.119565,
1319,Velebit,Velebit pump,,,Croatia,Hydro,Pumped Storage,276.0,44.2002778,15.6811111,energy_storage_exchange
1320,Fuzine,Fu_ine,,,Croatia,Hydro,Pumped Storage,4.6,45.3026389,14.7127778,energy_storage_exchange
1321,Edensforsen,Degerforsens,,,Sweden,Hydro,Reservoir,67.0,63.67557385,17.01200585,
1322,Schwarzenbach,Schwarzenbach,,,Germany,Hydro,Pumped Storage,45.0,48.67166665,8.34,energy_storage_exchange
1323,Kattstrupeforsen,Kattstrupeforsen,,,Sweden,Hydro,Reservoir,56.0,63.3261656045,14.5143453288,
1324,Guadalami,Gaudalami,,,Italy,Hydro,Pumped Storage,85.0,37.993974,13.2848725,energy_storage_exchange
1325,Sadva,Sädvajaur sädva,,,Sweden,Hydro,Reservoir,31.0,66.7585015,18.4997425,
1326,Svarthalsforsen,Svarthalsforsens,,,Sweden,Hydro,Reservoir,80.1,63.03111465,16.56801235,
1327,Laforsen,Laforsen,,,Sweden,Hydro,Run-of-river,64.0,61.9436865,15.51930785,
1328,Kuhtai,Kuhtai psh kühtai,,,Austria,Hydro,Pumped Storage,292.0,47.2317525218,11.3115747452,energy_storage_exchange
1329,Urdiceto,Urdiceto,,,Spain,Hydro,Pumped Storage,7.2,42.6317325,0.21929,energy_storage_exchange
1330,Lottefors,Lottefors,,,Sweden,Hydro,Reservoir,13.76,61.4166667,16.4,
1331,Noppikoski,Noppikoski,,,Sweden,Hydro,Reservoir,10.0,61.4949415,14.77142465,
1332,Bergnas,Storavan bergnäs krv,,,Sweden,Hydro,Reservoir,8.8,65.6833333,18.1666667,
1333,Sorpe,Sorpesee,,,Germany,Hydro,Pumped Storage,10.08,51.35833335,7.97666665,energy_storage_exchange
1334,Spjutmo,Spjutmo,,,Sweden,Hydro,Reservoir,35.0,61.0835018,14.31737485,
1335,Juktan Vanligt,Juktan,,,Sweden,Hydro,Pumped Storage,361.0,65.0410834805,17.4285088812,
1337,Lunersee,Lünerseewerk,,,Austria,Hydro,Pumped Storage,232.0,47.0518753223,9.75189971924,energy_storage_exchange
1338,Kymmen,Kymmen,,,Sweden,Hydro,Pumped Storage,56.0,59.9621635,12.7536605,
1339,Klippen,Klippen,,,Sweden,Hydro,Run-of-river,25.3,60.6098029805,15.1166703812,
1340,Krangfors,Krangfors,,,Sweden,Hydro,Reservoir,62.0,64.75,20.4666667,
1343,Granfors,Granfors,,,Sweden,Hydro,Reservoir,40.0,64.1833333,20.3833333,
1344,Askara Two,Askara,,,Norway,Hydro,Run-of-river,40.0,61.81216,5.6624,
1345,Happurg,Happurg,,,Germany,Hydro,Pumped Storage,160.73099,49.49,11.47,energy_storage_exchange
1347,Pracomune,Pracomune,,,Italy,Hydro,Pumped Storage,42.0,46.55,11.01,energy_storage_exchange
1348,Rebnis,Rebnisjaure rebnis krv,,,Sweden,Hydro,Reservoir,64.0,66.499046,17.107241,
1350,Gulsele,Gulsele,,,Sweden,Hydro,Run-of-river,108.0,63.821222,17.145008,
1352,Hallby,Hällby,,,Sweden,Hydro,Reservoir,168.0,63.879154,17.21992,
1353,,,Aoos Piges Aoos,,Greece,Hydro,Reservoir,230.0,39.7837,21.0926,
1354,,,Artouste,,France,Hydro,Reservoir,88.0,42.887,-0.411,
1355,,,Asomata,,Greece,Hydro,Reservoir,108.0,40.4744,22.2439,
1356,,,Bissorte,,France,Hydro,Pumped Storage,1633.0,45.202,6.5805,
1357,,,Bollene,,France,Hydro,Run-of-river,354.0,44.304,4.742,
1358,,,Bouca,,Portugal,Hydro,Reservoir,50.0,39.854,-8.2197,
1359,,,Cambeyrac,,France,Hydro,Reservoir,9.8,44.655,2.574,
1360,,,Castelnau Lassouts,,France,Hydro,Reservoir,42.0,44.505,2.874,
1361,,,Castelo Do Bode,,Portugal,Hydro,Reservoir,139.0,39.5429,-8.3188,
1362,,,Castirla,,France,Hydro,Reservoir,54.5,42.38,9.134,
1363,,,Chateauneuf Du Rhone,,France,Hydro,Run-of-river,295.0,44.499,4.708,
1364,,,Chaudanne,,France,Hydro,Reservoir,24.3,43.848,6.544,
1365,,,Cierny Vah,,Slovakia,Hydro,Pumped Storage,735.0,49.00879,19.912224,
1366,,,Coiselet,,France,Hydro,Reservoir,41.0,46.294,5.592,
1367,,,Coo And Project,,Belgium,Hydro,Pumped Storage,1164.0,50.3849,5.8618,
1368,,,Cunovo,,Slovakia,Hydro,Reservoir,24.0,48.02987,17.2254,
1369,,,Cusset Jonage,,France,Hydro,Run-of-river,85.0,45.79,5.025,
1370,,,Dubnica Nad Vahom,,Slovakia,Hydro,Run-of-river,16.5,48.9638,18.1454,
1371,,,Eguzon,,France,Hydro,Reservoir,72.0,46.455,1.613,
1372,,,Eygliers,,France,Hydro,Reservoir,25.0,44.672,6.65,
1373,,,Gabcikovo,,Slovakia,Hydro,Run-of-river,720.0,47.88,17.5384,
1374,,,Gour Noir Le,,France,Hydro,Reservoir,40.0,45.071,2.067,
1375,,,Grande Dixence Scheme,,Switzerland,Hydro,Reservoir,2069.0,46.0731,7.4034,
1376,,,Grodek,,Poland,Hydro,Run-of-river,3.5,53.4999,18.3736,
1377,,,Horna Streda,,Slovakia,Hydro,Run-of-river,25.5,48.6605,17.855,
1378,,,Hourat,,France,Hydro,Reservoir,139.0,43.075,-0.42,
1379,,,Hricov,,Slovakia,Hydro,Reservoir,31.5,49.2594,18.6815,
1380,,,Ilarionas,,Greece,Hydro,Reservoir,154.0,40.0966,21.8039,
1381,,,Ilava,,Slovakia,Hydro,Run-of-river,15.0,49.0057,18.235,
1382,,,Iron Gate,,Romania,Hydro,Reservoir,1486.0,44.49035,22.5496,
1383,,,Jouques,,France,Hydro,Run-of-river,78.0,43.681,5.656,
1384,,,Reisseck,,Austria,Hydro,Pumped Storage,568.1,46.88285,13.32697,
1385,,,Kostolna,,Slovakia,Hydro,Run-of-river,25.5,48.861,17.9689,
1386,,,Kralova,,Slovakia,Hydro,Reservoir,45.06,48.1912,19.8296,
1387,,,Kreplany,,Slovakia,Hydro,Reservoir,24.75,49.1281,19.0941,
1388,,,Lazer Le,,France,Hydro,Reservoir,16.5,44.346,5.868,
1389,,,Lesce,,Croatia,Hydro,Run-of-river,42.3,45.3485,15.3452,
1390,,,Linth–Limmern Tierfehd Stations,,Switzerland,Hydro,Reservoir,479.0,46.8763,8.9916,
1391,,,Lipovec,,Slovakia,Hydro,Run-of-river,38.4,49.132,18.9114,
1392,,,Louron,,France,Hydro,Reservoir,49.3,42.79,0.41,
1393,,,Luenersee,,Austria,Hydro,Pumped Storage,260.0,47.0737,9.8735,
1394,,,Madunice,,Slovakia,Hydro,Run-of-river,43.2,48.4884,17.7938,
1395,,,Maljacka,,Croatia,Hydro,Run-of-river,24.0,44.00194,16.01917,
1396,,,Markovci Poqwer,,Slovenia,Hydro,Reservoir,0.775,46.3882,15.9267,
1397,,,Mauvoisin,,Switzerland,Hydro,Reservoir,388.0,46.15726,7.20922,
1398,,,Mazet,,France,Hydro,Reservoir,56.0,45.801,1.803,
1399,,,Melje Poqwer,,Slovenia,Hydro,Reservoir,2.63,46.5609,15.6736,
1400,,,Miskova,,Slovakia,Hydro,Run-of-river,93.6,49.1928,18.5083,
1401,,,Monceaux Virolle,,France,Hydro,Reservoir,19.0,45.576,1.84,
1402,,,Moux Charmines,,France,Hydro,Reservoir,28.0,46.277,5.554,
1403,,,Nosice,,Slovakia,Hydro,Run-of-river,67.5,49.127459,18.364248,
1404,,,Nove Mesto ..,,Slovakia,Hydro,Run-of-river,25.5,48.7725,17.8516,
1405,,,Oo,,France,Hydro,Reservoir,30.0,42.804,0.56,
1406,,,Orava,,Slovakia,Hydro,Reservoir,21.75,49.3756,19.557,
1407,,,Paradela,,Portugal,Hydro,Reservoir,54.0,41.7686,-7.9504,
1408,,,Peruca,,Croatia,Hydro,Reservoir,60.0,43.7951,16.5968,
1409,,,Picote,,Portugal,Hydro,Run-of-river,426.0,41.379,-6.3525,
1410,,,Pinet,,France,Hydro,Reservoir,66.5,44.07,2.805,
1411,,,Polyfyto,,Greece,Hydro,Reservoir,375.0,40.3305,22.1253,
1412,,,Portillon Le,,France,Hydro,Reservoir,95.0,42.733,0.553,
1413,,,Povazska Bystrica,,Slovakia,Hydro,Run-of-river,55.2,49.133149,18.45377,
1414,,,Raul Mare Retezat,,Romania,Hydro,Reservoir,335.0,45.3391,22.7213,
1415,,,Riga Latvia,,Latvia,Hydro,Reservoir,402.0,56.852,24.2724,
1416,,,Seyssel,,France,Hydro,Run-of-river,45.0,45.971,5.834,
1417,,,St. Guillerme,,France,Hydro,Reservoir,116.0,45.031,6.079,
1418,,,Sucany,,Slovakia,Hydro,Run-of-river,38.4,49.1072,18.9916,
1419,,,Sugag Tau,,Romania,Hydro,Reservoir,150.0,45.6892,23.6094,
1420,,,Teich,,France,Hydro,Reservoir,6.3,42.71,1.864,
1421,,,Tet,,France,Hydro,Reservoir,41.1,42.553,2.267,
1422,,,Trencin,,Slovakia,Hydro,Run-of-river,16.5,48.9022,18.056,
1423,,,Triouzoune,,France,Hydro,Reservoir,22.0,45.347,2.349,
1424,,,Truel,,France,Hydro,Run-of-river,27.0,44.06,2.769,
1425,,,Tuxbach,,Austria,Hydro,Run-of-river,1.0,47.1485,11.8225,
1426,,,Verzasca,,Switzerland,Hydro,Reservoir,105.0,46.1941,8.8497,
1427,,,Villerest,,France,Hydro,Reservoir,116.0,45.98695,4.04869,
1428,,Balforsens krv,,,Sweden,Hydro,Run-of-river,105.0,64.652384,18.4948355,
1430,,Edensforsen,,,Sweden,Hydro,Run-of-river,60.0,63.690491,16.872475,
1432,,Jarpströmm,,,Sweden,Hydro,Run-of-river,120.0,63.344498,13.460305,
1433,,Kilforsen,,,Sweden,Hydro,Run-of-river,855.0,63.556499,16.662825,
1435,,Krokströmm,,,Sweden,Hydro,Run-of-river,50.0,65.0233,19.6888,
1438,,Mockfjords,,,Sweden,Hydro,Run-of-river,12.0,60.501506,14.964287,
1440,,Seitevare,,,Sweden,Hydro,Run-of-river,450.0,66.976111,18.578056,
1441,,Storfinfors,,,Sweden,Hydro,Run-of-river,70.0,63.597386,16.119386,
1442,,Tasan,,,Sweden,Hydro,Run-of-river,35.0,59.386351,13.569723,
1443,,Letten,,,Sweden,Hydro,Pumped Storage,108.0,60.711169,12.671745,
1444,,Eggsjö,,,Sweden,Hydro,Reservoir,500.0,,,
1447,,Horkoneryd,,,Sweden,Hydro,Reservoir,2.1,56.507879,15.141241,
1448,,Juktans,,,Sweden,Hydro,Reservoir,78.0,65.292975,17.2233,
1450,,Kvistforsens,,,Sweden,Hydro,Reservoir,130.0,64.744883,20.863433,
1451,,Langströmmen,,,Sweden,Hydro,Reservoir,40.0,62.106128,14.995905,
1452,,Ljusne strömmar,,,Sweden,Hydro,Reservoir,14.5,,,
1453,,Mörsils,,,Sweden,Hydro,Reservoir,40.0,63.349754,13.452623,
1455,,äverede,,,Sweden,Hydro,Reservoir,64.0,63.223555,15.320856,
1457,,Rätans krv,,,Sweden,Hydro,Reservoir,60.0,62.480646,14.504099,
1458,,Storfinnforsens,,,Sweden,Hydro,Reservoir,112.0,63.597386,16.119386,
1459,,Stornorrfors,,,Sweden,Hydro,Reservoir,1500.0,63.8525,20.051667,
1461,,Vargfors,,,Sweden,Hydro,Reservoir,360.0,65.022723,19.679938,
1462,,Viggeby,,,Sweden,Hydro,Reservoir,1.03,58.469057,16.368458,
1463,,Ardal,,,Norway,Hydro,Run-of-river,2.7,60.47622,5.77782,
1464,,Dale,,,Norway,Hydro,Run-of-river,28.0,60.58344,5.81926,
1465,,Floerli,,,Norway,Hydro,Run-of-river,160.0,59.015178,6.426101,
1466,,Fortun +,,,Norway,Hydro,Run-of-river,216.0,61.50511,7.70239,
1468,,Hemsil,,,Norway,Hydro,Run-of-river,70.0,60.81118,8.64382,
1469,,Hol,,,Norway,Hydro,Run-of-river,62.0,60.57795,8.40952,
1470,,Hunderfoss,,,Norway,Hydro,Run-of-river,112.0,61.2171,10.43943,
1471,,Langavatn,,,Norway,Hydro,Run-of-river,500.0,66.33696,14.16666,
1473,,Lyse,,,Norway,Hydro,Run-of-river,80.0,59.05425,6.6266,
1475,,"Rössaga, lower",,,Norway,Hydro,Run-of-river,240.0,,,
1476,,"Rössaga, upper",,,Norway,Hydro,Run-of-river,225.0,,,
1477,,Savtso,,,Norway,Hydro,Run-of-river,150.0,69.75,23.733333,
1480,,Sysenvatn,,,Norway,Hydro,Run-of-river,620.0,60.416667,7.416667,
1481,,Vinstra extension,,,Norway,Hydro,Run-of-river,100.0,61.5935,9.756452,
1482,,Buavatn,,,Norway,Hydro,Pumped Storage,40.0,63.84514,10.68782,
1483,,Hjorteland,,,Norway,Hydro,Pumped Storage,2.2,59.37483,6.44951,
1485,,Stolsdal,,,Norway,Hydro,Pumped Storage,17.0,55.31077,6.61508,
1487,,Tjonna,,,Norway,Hydro,Pumped Storage,0.2,60.39614,5.07197,
1488,,Vatn 462,,,Norway,Hydro,Pumped Storage,0.3,61.71674,5.23615,
1489,,Viervatn,,,Norway,Hydro,Pumped Storage,112.0,61.18224,7.63551,
1490,,Byrte,,,Norway,Hydro,Reservoir,20.0,59.49612,7.83322,
1491,,Fjergen,,,Norway,Hydro,Reservoir,60.0,63.4335474,11.91072464,
1492,,Harpefossen,,,Norway,Hydro,Reservoir,46.0,61.58292,9.84108,
1493,,Katlavatn,,,Norway,Hydro,Reservoir,72.0,60.80479,7.36825,
1494,,Kjosnesfjorden main dam,,,Norway,Hydro,Reservoir,84.0,61.51765,6.61536,
1495,,Kykkelsrud fossumfoss,,,Norway,Hydro,Reservoir,190.0,59.57996,11.10157,
1497,,Riskallvatn,,,Norway,Hydro,Reservoir,112.0,,,
1498,,Sima,,,Norway,Hydro,Reservoir,1120.0,60.49965,7.14204,
1499,,Storglamvatn,,,Norway,Hydro,Reservoir,350.0,66.707928,14.149923,
1500,,Storvatn,,,Norway,Hydro,Reservoir,9.0,64.878973,12.105094,
1501,,Styggevatn,,,Norway,Hydro,Reservoir,290.0,61.771028,7.465787,
1503,,Urar,,,Norway,Hydro,Reservoir,154.0,59.443056,7.255,
1504,,Grand'maison dam,,,France,Hydro,Pumped Storage,1820.0,45.21,6.12,energy_storage_exchange
1505,,Reisseck,,,Austria,Hydro,Pumped Storage,430.0,47.08,13.34,energy_storage_exchange
1506,,Kirchentellinsfurt,,,Germany,Hydro,Pumped Storage,1.3,48.6,9.1,energy_storage_exchange
1507,,Leitzachwerk,,,Germany,Hydro,Pumped Storage,49.0,47.85,11.86,energy_storage_exchange
1508,,Leitzachwerk,,,Germany,Hydro,Pumped Storage,49.2,47.85,11.86,energy_storage_exchange
1509,,Ruselkraftwerke,,,Germany,Hydro,Pumped Storage,3.5,48.86,13.0,energy_storage_exchange
1510,,Lac noir,,,France,Hydro,Pumped Storage,82.0,48.11,7.1,energy_storage_exchange
1512,,Dob_iná,,,Slovakia,Hydro,Pumped Storage,24.0,48.82,20.37,energy_storage_exchange
1513,,Belmeken,,,Bulgaria,Hydro,Pumped Storage,104.0,42.17,23.8,energy_storage_exchange
1514,,Kaprun upper stage,,,Austria,Hydro,Pumped Storage,113.0,47.36,12.64,energy_storage_exchange
1515,,Rellswerk project,,,Austria,Hydro,Pumped Storage,12.0,47.05,9.75,energy_storage_exchange
1516,,Campolattaro,,,Italy,Hydro,Pumped Storage,572.0,41.29,14.74,energy_storage_exchange
1517,,Lepenica,,,Croatia,Hydro,Pumped Storage,1.14,45.3,14.71,energy_storage_exchange
1519,,El hierro wind,,,Spain,Hydro,Pumped Storage,11.3,27.8,-17.92,energy_storage_exchange
1520,,Go development demonstration project,,,Denmark,Hydro,Pumped Storage,0.006,54.92,9.68,energy_storage_exchange
1521,,Orphey,,,Bulgaria,Hydro,Pumped Storage,160.0,41.74,24.39,energy_storage_exchange
1522,,Artificial Powerplant,,,Spain,Hydro,Pumped Storage,3.6,36.96,-4.8,energy_storage_exchange
1523,,Artificial Powerplant,,,Ireland,Hydro,Pumped Storage,1.5,53.74,-9.57,energy_storage_exchange
1525,,Artificial Powerplant,,,Portugal,Hydro,Pumped Storage,145.0,39.4,-8.22,energy_storage_exchange
1526,,Artificial Powerplant,,,Portugal,Hydro,Pumped Storage,37.0,39.4,-8.22,energy_storage_exchange
1527,,Artificial Powerplant,,,Portugal,Hydro,Pumped Storage,259.0,41.22,-7.42,energy_storage_exchange
1528,,Artificial Powerplant,,,Portugal,Hydro,Pumped Storage,191.6,41.69,-8.03,energy_storage_exchange
1531,,Artificial Powerplant,,,Austria,Hydro,Pumped Storage,360.0,47.06,9.93,energy_storage_exchange
1532,,Artificial Powerplant,,,Austria,Hydro,Run-of-river,120.0,47.952824886,14.762953652,
1533,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.6817623273,14.5869036652,
1534,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.0129862133,13.7747615647,
1535,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.4557703894,14.009109323,
1536,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.0726503783,9.62714019817,
1537,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.8932226677,10.2824213029,
1538,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.2223848982,14.8467569855,
1539,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.2518290725,9.31834369703,
1540,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.9362624964,13.5059255145,
1541,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.4989525646,12.4228579648,
1542,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.8782877203,15.1043837823,
1543,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.6433713353,13.7212292767,
1544,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,48.4434185007,15.0923477315,
